finalist,year,winner_Nominee,item_award,award_description
Julie Andrews,2005,Nominee,DVDX Award,Best Audio Commentary (New for DVD)
Julie Andrews,2007,Winner,Gold Derby Award,Life Achievement (Performer)
Julie Andrews,2011,Winner,Grammy,Best Spoken Word Album for Children
Julie Andrews,1983,Winner,Woman of the Year,
Julie Andrews,1982,Winner,KCFCC Award,Best Actress
Julie Andrews,2002,Nominee,Blimp Award,Favorite Female Movie Star
Julie Andrews,2005,Winner,Lifetime Achievement Award,
Julie Andrews,1971,Nominee,Golden Laurel,"Star, Female"
Julie Andrews,1965,Nominee,NYFCC Award,Best Actress
Julie Andrews,2004,Winner,OFTA Film Hall of Fame,Acting
Julie Andrews,2020,Winner,Lifetime Achievement Award,
Julie Andrews,2005,Winner,Lifetime Achievement Award,
Julie Andrews,2001,Winner,Donostia Lifetime Achievement Award,
Julie Andrews,1983,Nominee,Sant Jordi,Best Performance in a Foreign Film (Mejor Interpretación en Película Extranjera)
Julie Andrews,2007,Winner,Life Achievement Award,
Julie Andrews,2001,Winner,Kennedy Center Honors,
Julie Andrews,1975,Nominee,TP de Oro,Best Foreign Actress (Mejor Actriz Extranjera)
Julie Andrews,2019,Winner,Career Golden Lion,
Julie Andrews,1979,Winner,Star on the Walk of Fame,Motion Picture
Julie Andrews,2016,Nominee,Lifetime Achievement Award,
Julie Andrews,1993,Winner,Crystal Award,
Kristin Davis,2004,Nominee,Golden Globe,"Best Performance by an Actress in a Supporting Role in a Series, Miniseries or Motion Picture Made for Television"
Kristin Davis,2004,Nominee,Primetime Emmy,Outstanding Supporting Actress in a Comedy Series
Kristin Davis,2000,Nominee,American Comedy Award,Funniest Supporting Female Performer in a TV Series
Kristin Davis,2004,Nominee,Gold Derby TV Award,Comedy Supporting Actress
Kristin Davis,2004,Nominee,OFTA Television Award,Best Supporting Actress in a Comedy Series
Kristin Davis,2009,Nominee,People's Choice Award,Favorite Cast
Kristin Davis,2011,Winner,Razzie Award,Worst Actress
Kristin Davis,2005,Nominee,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Kristin Davis,2010,Winner,ShoWest Award,Ensemble Award
Kristin Davis,1999,Winner,Lucy Award,
Kristin Davis,2012,Nominee,WIN Award,Best Actress in a Made for Television Movie
Robin Weigert,2004,Nominee,Primetime Emmy,Outstanding Supporting Actress in a Drama Series
Robin Weigert,2019,Winner,Career So Far Award,
Robin Weigert,2017,Winner,Special Jury Award,Acting
Robin Weigert,2013,Nominee,Gotham Independent Film Award,Breakthrough Actor
Robin Weigert,2005,Nominee,Prism Award,Performance in a Drama Series Storyline
Robin Weigert,2020,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Robin Weigert,2013,Nominee,Golden Space Needle Award,Best Actress
Drea de Matteo,2005,Nominee,Golden Globe,"Best Performance by an Actress in a Supporting Role in a Series, Miniseries or Motion Picture Made for Television"
Drea de Matteo,2004,Winner,Primetime Emmy,Outstanding Supporting Actress in a Drama Series
Drea de Matteo,2010,Nominee,Gold Derby TV Award,Drama Supporting Actress of the Decade
Drea de Matteo,2005,Winner,Gracie,Outstanding Supporting Actress in a Drama Series
Drea de Matteo,2002,Winner,Feature Film Award,Best Actress
Drea de Matteo,2004,Winner,OFTA Television Award,Best Supporting Actress in a Drama Series
Drea de Matteo,2005,Nominee,Actor,Outstanding Performance by a Female Actor in a Drama Series
Jessica Hecht,2019,Nominee,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Jessica Hecht,2009,Winner,Special Jury Award,Best Ensemble Acting
Yasiin Bey,2005,Nominee,Golden Globe,Best Performance by an Actor in a Miniseries or a Motion Picture Made for Television
Yasiin Bey,2004,Nominee,Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie
Yasiin Bey,2004,Nominee,BET Award,Best Actor
Yasiin Bey,2006,Nominee,Black Movie Award,Outstanding Performance by an Actor in a Supporting Role
Yasiin Bey,2008,Nominee,Black Reel,Best Actor
Yasiin Bey,2004,Nominee,Gold Derby TV Award,TV Movie/Mini Lead Actor
Yasiin Bey,2004,Nominee,Gotham Independent Film Award,Breakthrough Actor
Yasiin Bey,2011,Nominee,Grammy,Best Short Form Music Video
Yasiin Bey,2009,Nominee,Image Award,Outstanding Supporting Actor in a Motion Picture
Yasiin Bey,2005,Winner,Vision Award,Best Dramatic Performance
Yasiin Bey,2004,Nominee,OFTA Television Award,Best Actor in a Motion Picture or Miniseries
Yasiin Bey,2005,Nominee,Golden Satellite Award,Best Actor in a Miniseries or a Motion Picture Made for Television
Yasiin Bey,2005,Nominee,Teen Choice Award,Choice Rap Artist in a Movie
Yasiin Bey,2006,Nominee,Stinker Award,Most Annoying Fake Accent: Male
Janel Moloney,2004,Nominee,Primetime Emmy,Outstanding Supporting Actress in a Drama Series
Janel Moloney,2004,Nominee,Gold Derby TV Award,Drama Supporting Actress
Janel Moloney,2006,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
James Brolin,2004,Nominee,Golden Globe,Best Performance by an Actor in a Miniseries or a Motion Picture Made for Television
James Brolin,2004,Nominee,Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie
James Brolin,2010,Winner,Action on Film Award,Best Supporting Actor
James Brolin,1997,Winner,Hollywood Discovery Award,Best Feature Film (Over $1 million)
James Brolin,2001,Winner,Actor,Outstanding Performance by the Cast of a Theatrical Motion Picture
James Brolin,1979,Nominee,Stinker Award,Worst On-Screen Couple
James Brolin,1973,Nominee,TP de Oro,Best Foreign Actor (Mejor Actor Extranjero)
James Brolin,1998,Winner,Star on the Walk of Fame,Television
James Brolin,1993,Winner,Bronze Wrangler,Fictional Television Drama
Brad Dourif,1976,Nominee,Oscar,Best Actor in a Supporting Role
Brad Dourif,1976,Winner,Golden Globe,Best Acting Debut in a Motion Picture - Male
Brad Dourif,2004,Nominee,Primetime Emmy,Outstanding Supporting Actor in a Drama Series
Brad Dourif,1977,Winner,BAFTA Film Award,Best Supporting Actor
Brad Dourif,1991,Nominee,Saturn Award,Best Supporting Actor
Brad Dourif,2008,Winner,Lifetime Achievement Award,
Brad Dourif,2003,Winner,ACCA,Best Cast Ensemble
Brad Dourif,2013,Winner,Best Actor,
Brad Dourif,1989,Nominee,CFCA Award,Best Supporting Actor
Brad Dourif,2003,Nominee,DVDX Award,Best Audio Commentary (New for DVD)
Brad Dourif,1999,Winner,Fangoria Horror Hall of Fame,
Brad Dourif,1991,Nominee,Genie,Best Performance by an Actor in a Leading Role
Brad Dourif,2019,Nominee,OFTA Television Award,Best Ensemble in a Motion Picture or Limited Series
Brad Dourif,2003,Winner,OFCS Award,Best Ensemble
Brad Dourif,2003,Winner,PFCS Award,Best Acting Ensemble
Brad Dourif,1979,Nominee,Best Actor,
Brad Dourif,2005,Nominee,Golden Satellite Award,"Best Actor in a Supporting Role in a Series, Miniseries or Motion Picture Made for Television"
Brad Dourif,2007,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Brad Dourif,1995,Nominee,Best Actor,
Alan Rickman,1997,Winner,Golden Globe,Best Performance by an Actor in a Miniseries or Motion Picture Made for Television
Alan Rickman,2004,Nominee,Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie
Alan Rickman,1997,Nominee,BAFTA Film Award,Best Performance by an Actor in a Supporting Role
Alan Rickman,2016,Nominee,Felix,Best Supporting Actor
Alan Rickman,2004,Nominee,Movies for Grownups Award,Best Grownup Love Story
Alan Rickman,2012,Nominee,Saturn Award,Best Supporting Actor
Alan Rickman,2014,Nominee,Hollywood Award,Best Ensemble Cast
Alan Rickman,2012,Nominee,EDA Award,Best Supporting Actor
Alan Rickman,2011,Nominee,ACCA,Best Actor in a Supporting Role
Alan Rickman,2014,Winner,Tiantian Award,Best Supporting Actor
Alan Rickman,2008,Nominee,Critics Choice Award,Best Acting Ensemble
Alan Rickman,1998,Winner,Audience Award,
Alan Rickman,2014,Winner,Krzysztof Kieslowski Award,
Alan Rickman,1992,Nominee,CFCA Award,Best Supporting Actor
Alan Rickman,1997,Winner,Gold Hugo,Best Film
Alan Rickman,1998,Nominee,Chlotrudis Award,Best Director
Alan Rickman,2017,Winner,CinEuphoria,Career - Honorary Award
Alan Rickman,1999,Nominee,Czech Lion,Best Foreign Language Film (Nejlepsí zahranicní film)
Alan Rickman,2016,Winner,Legend Award,
Alan Rickman,1992,Winner,Evening Standard British Film Award,Best Actor
Alan Rickman,2012,Nominee,Gold Derby Award,Supporting Actor
Alan Rickman,1992,Winner,ALFS Award,British Actor of the Year
Alan Rickman,1994,Winner,Best Actor,
Alan Rickman,1992,Nominee,MTV Movie Award,Best Villain
Alan Rickman,2004,Nominee,OFTA Television Award,Best Actor in a Motion Picture or Miniseries
Alan Rickman,2017,Winner,Special Award,
Alan Rickman,2004,Nominee,PFCS Award,Best Ensemble Acting
Alan Rickman,2005,Nominee,Golden Satellite Award,Best Actor in a Miniseries or a Motion Picture Made for Television
Alan Rickman,2011,Nominee,Scream Award,Best Supporting Actor
Alan Rickman,2014,Nominee,Actor,Outstanding Performance by a Cast in a Motion Picture
Alan Rickman,2008,Winner,Golden Space Needle Award,Best Actor
Alan Rickman,2011,Nominee,SLFCA Award,Best Supporting Actor
Alan Rickman,1997,Winner,OCIC Award,
Anthony LaPaglia,2004,Winner,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Anthony LaPaglia,2004,Nominee,Primetime Emmy,Outstanding Lead Actor in a Drama Series
Anthony LaPaglia,2017,Nominee,AACTA Award,Best Guest or Supporting Actor in a Television Drama
Anthony LaPaglia,2017,Nominee,AFCA Award,Best Actor
Anthony LaPaglia,2009,Winner,AFI Award,Best Lead Actor
Anthony LaPaglia,2012,Winner,BTVA Special/DVD Voice Acting Award,Best Vocal Ensemble in a TV Special/Direct-to-DVD Title or Short
Anthony LaPaglia,1991,Nominee,CFCA Award,Most Promising Actor
Anthony LaPaglia,2003,Nominee,Chlotrudis Award,Best Actor
Anthony LaPaglia,2002,Winner,Best Actor,
Anthony LaPaglia,2016,Nominee,FCCA Award,Best Actor - Supporting Role
Anthony LaPaglia,2004,Nominee,Gold Derby TV Award,Drama Lead Actor
Anthony LaPaglia,2004,Winner,Golden Starfish Award for Career Achievement,
Anthony LaPaglia,2009,Nominee,IF Award,Best Feature Film
Anthony LaPaglia,2018,Nominee,Golden Nymph,Outstanding Actor in a Long Fiction Program
Anthony LaPaglia,2004,Winner,Achievement Award,Outstanding Achievement in Acting
Anthony LaPaglia,2004,Nominee,OFTA Television Award,Best Actor in a Drama Series
Anthony LaPaglia,2004,Winner,Prism Award,Performance in a Film Festival Award
Anthony LaPaglia,2005,Nominee,Golden Satellite Award,"Best Actor in a Series, Drama"
Anthony LaPaglia,2005,Nominee,Actor,Outstanding Performance by a Male Actor in a Drama Series
Anthony LaPaglia,2004,Winner,Best Actor,
Les Paul,2004,Winner,Lifetime Achievement Award,
Les Paul,2006,Winner,Grammy,Best Pop Instrumental Performance
Les Paul,2011,Winner,Walk of Fame Star Guitar,Musician
Les Paul,2010,Winner,Governors Award,
Danny Thomas,1971,Nominee,Golden Globe,Best TV Actor - Comedy or Musical
Danny Thomas,2004,Winner,Bob Hope Humanitarian Award,
Danny Thomas,1970,Winner,Louella Parsons Award,
Danny Thomas,2019,Winner,OFTA TV Hall of Fame,Behind the Scenes
Danny Thomas,2007,Winner,TV Land Award,"The ""Hey! It's...!"" Award (Favorite Cameo or Guest Star)"
Danny Thomas,1960,Winner,Star on the Walk of Fame,Television
Bonnie Hunt,2004,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Comedy or Musical
Bonnie Hunt,2004,Nominee,Primetime Emmy,Outstanding Lead Actress in a Comedy Series
Bonnie Hunt,1996,Winner,Saturn Award,Best Supporting Actress
Bonnie Hunt,1999,Nominee,ACCA,Best Cast Ensemble
Bonnie Hunt,2017,Nominee,BTVA Feature Film Voice Acting Award,Best Vocal Ensemble in a Feature Film
Bonnie Hunt,2000,Nominee,Blockbuster Entertainment Award,Favorite Supporting Actress - Drama
Bonnie Hunt,2001,Winner,Commitment to Chicago Award,
Bonnie Hunt,2010,Nominee,Daytime Emmy,Outstanding Special Class Writing
Bonnie Hunt,2006,Winner,Jury Prize,Best Actress
Bonnie Hunt,2019,Nominee,OFTA Television Award,Best Ensemble in a Motion Picture or Limited Series
Bonnie Hunt,2004,Nominee,Golden Satellite Award,"Best Actress in a Series, Comedy or Musical"
Bonnie Hunt,2000,Nominee,Actor,Outstanding Performance by a Cast in a Theatrical Motion Picture
Bonnie Hunt,2003,Nominee,TCA Award,Individual Achievement in Comedy
Bonnie Hunt,1996,Winner,Founder's Award,
Amber Tamblyn,2004,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Drama
Amber Tamblyn,2004,Nominee,Primetime Emmy,Outstanding Lead Actress in a Drama Series
Amber Tamblyn,2005,Nominee,Saturn Award,Best Actress on Television
Amber Tamblyn,2007,Nominee,Independent Spirit Award,Best Supporting Female
Amber Tamblyn,2004,Winner,Gold Derby TV Award,Drama Lead Actress
Amber Tamblyn,2006,Winner,Silver Leopard,Best Actress
Amber Tamblyn,2016,Nominee,US Fiction Award,Best Film
Amber Tamblyn,2004,Winner,OFTA Television Award,Best Actress in a Drama Series
Amber Tamblyn,2005,Nominee,Golden Satellite Award,"Best Actress in a Series, Drama"
Amber Tamblyn,2001,Nominee,Soap Opera Digest Award,Outstanding Younger Lead Actress
Amber Tamblyn,2007,Nominee,Teen Choice Award,Choice Movie Actress: Horror/Thriller
Amber Tamblyn,2004,Nominee,Young Artist Award,Best Young Adult Performer in a Teenage Role
Amber Tamblyn,2000,Winner,YoungStar Award,Best Young Actress/Performance in a Daytime TV Series
John Ritter,1988,Nominee,Golden Globe,Best Performance by an Actor in a Television Series - Comedy or Musical
John Ritter,2004,Nominee,Primetime Emmy,Outstanding Lead Actor in a Comedy Series
John Ritter,2017,Nominee,Felix,Best Supporting Actor
John Ritter,1997,Nominee,Chlotrudis Award,Best Supporting Actor
John Ritter,2004,Nominee,Daytime Emmy,Outstanding Performer in an Animated Program
John Ritter,2003,Nominee,DVD Premiere Award,"Best Audio Commentary, Library Release"
John Ritter,2014,Winner,OFTA TV Hall of Fame,Actors and Actresses
John Ritter,1988,Winner,People's Choice Award,Favorite Male Performer in a New TV Program
John Ritter,1997,Nominee,Actor,Outstanding Performance by a Cast
John Ritter,1998,Winner,Audience Award,Grand Jury Award - Comedy (Performance)
John Ritter,1983,Winner,Star on the Walk of Fame,Television
Kelsey Grammer,2012,Winner,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Kelsey Grammer,2006,Winner,Primetime Emmy,Outstanding Voice-Over Performance
Kelsey Grammer,2007,Nominee,Saturn Award,Best Supporting Actor
Kelsey Grammer,2001,Nominee,American Comedy Award,"Funniest Male Performer in a TV Series (Leading Role) Network, Cable or Syndication"
Kelsey Grammer,2001,Winner,Sir Peter Ustinov Award,
Kelsey Grammer,2015,Winner,BTVA Television Voice Acting Award,Best Male Vocal Performance in a Television Series in a Guest Role - Comedy/Musical
Kelsey Grammer,2012,Nominee,Critics' Choice TV Award,Best Actor in a Drama Series
Kelsey Grammer,2020,Nominee,Daytime Emmy,Outstanding Young Adult Program
Kelsey Grammer,1999,Nominee,DGA Award,Outstanding Directorial Achievement in Comedy Series
Kelsey Grammer,2012,Nominee,Gold Derby TV Award,Drama Lead Actor
Kelsey Grammer,2005,Nominee,Grace Award,Most Inspiring Television Acting
Kelsey Grammer,2015,Winner,OFTA TV Hall of Fame,Actors and Actresses
Kelsey Grammer,2002,Winner,People's Choice Award,Favorite Male Television Performer
Kelsey Grammer,2015,Winner,Razzie Award,Worst Supporting Actor
Kelsey Grammer,2002,Winner,Golden Satellite Award,"Best Performance by an Actor in a Series, Comedy or Musical"
Kelsey Grammer,2004,Nominee,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Kelsey Grammer,2014,Nominee,Teen Choice Award,Choice Movie: Villain
Kelsey Grammer,1999,Nominee,TCA Award,Individual Achievement in Comedy
Kelsey Grammer,2001,Nominee,TV Guide Award,Actor of the Year in a Comedy Series
Kelsey Grammer,2006,Nominee,TV Land Award,Broadcaster of the Year
Kelsey Grammer,2000,Nominee,Q Award,Best Actor in a Quality Comedy Series
Kelsey Grammer,2001,Winner,Star on the Walk of Fame,Television
Kelsey Grammer,2020,Winner,Young Artist Award,Icon Award
Farrah Fawcett,1990,Nominee,Golden Globe,Best Performance by an Actress in a Miniseries or Motion Picture Made for Television
Farrah Fawcett,2009,Nominee,Primetime Emmy,Outstanding Nonfiction Special
Farrah Fawcett,1986,Nominee,Bravo Otto Germany,Best Actress (Schauspielerin)
Farrah Fawcett,1990,Winner,CableACE,Best Actress in a Telefilm Documentary/Drama
Farrah Fawcett,1998,Nominee,Independent Spirit Award,Best Supporting Female
Farrah Fawcett,1975,Nominee,Golden Apple,Female New Star of the Year
Farrah Fawcett,1986,Winner,Jupiter Award,Best International Actress
Farrah Fawcett,1977,Winner,People's Choice Award,Favorite Female Performer in a New TV Program
Farrah Fawcett,1982,Nominee,Razzie Award,Worst Supporting Actress
Farrah Fawcett,1985,Nominee,TCA Award,Outstanding Achievement in Specials
Farrah Fawcett,2004,Nominee,Stinker Award,Worst Supporting Actress
Farrah Fawcett,1980,Nominee,TP de Oro,Best Foreign Actress (Mejor Actriz Extranjera)
Farrah Fawcett,2004,Winner,TV Land Award,"Favorite ""Fan""-tastic Phenomenon"
Farrah Fawcett,1995,Winner,Star on the Walk of Fame,Television
Barbara Barrie,1980,Nominee,Oscar,Best Actress in a Supporting Role
Barbara Barrie,2003,Nominee,Primetime Emmy,Outstanding Guest Actress in a Drama Series
Barbara Barrie,1964,Winner,Best Actress,
Barbara Barrie,2000,Nominee,Independent Spirit Award,Best Supporting Female
