finalist,year,winner_Nominee,item_award,award_description
Woody Harrelson,2018,Nominee,GAFCA Award,Best Supporting Actor
Woody Harrelson,2008,Winner,Joseph Plateau Honorary Award,
Woody Harrelson,2018,Winner,Gold Derby Award,Ensemble Cast
Woody Harrelson,2017,Nominee,Golden Schmoes,Best Supporting Actor of the Year
Woody Harrelson,2006,Nominee,Gotham Independent Film Award,Best Ensemble Performance
Woody Harrelson,2018,Nominee,HFCS Award,Best Supporting Actor
Woody Harrelson,2009,Nominee,HFCS Award,Best Supporting Actor
Woody Harrelson,2009,Nominee,ICP Award,Best Supporting Performance
Woody Harrelson,2018,Nominee,ALFS Award,Supporting Actor of the Year
Woody Harrelson,2012,Winner,Golden Nymph,Television Films - Best Performance by an Actor
Woody Harrelson,1995,Nominee,MTV Movie Award,Best On-Screen Duo
Woody Harrelson,2009,Winner,NBR Award,Best Supporting Actor
Woody Harrelson,2018,Nominee,NCFCA Award,Best Supporting Actor
Woody Harrelson,2018,Winner,OFTA Film Award,Best Ensemble
Woody Harrelson,2010,Nominee,OFCS Award,Best Supporting Actor
Woody Harrelson,2015,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Drama"
Woody Harrelson,2017,Winner,PFCC Award,Best Supporting Actor
Woody Harrelson,1994,Winner,Razzie Award,Worst Supporting Actor
Woody Harrelson,2017,Nominee,SDFCS Award,Best Supporting Actor
Woody Harrelson,2014,Nominee,Satellite Award,"Best Actor in a Series, Drama"
Woody Harrelson,2010,Nominee,Scream Award,Best Horror Actor
Woody Harrelson,2018,Winner,Actor,Outstanding Performance by a Cast in a Motion Picture
Woody Harrelson,1996,Nominee,STFC Award,Best Actor
Woody Harrelson,2009,Nominee,SEFCA Award,Best Supporting Actor
Woody Harrelson,2017,Nominee,SLFCA Award,Best Supporting Actor
Woody Harrelson,2006,Nominee,Stinker Award,Worst Supporting Actor
Woody Harrelson,2008,Winner,Best Acting Performance,
Woody Harrelson,2009,Nominee,VVFP Award,Best Supporting Actor
Woody Harrelson,2009,Nominee,WAFCA Award,Best Supporting Actor
Woody Harrelson,1999,Winner,Bronze Wrangler,Theatrical Motion Picture
Woody Harrelson,2009,Winner,Phillip Borsos Award,Best Actor
Woody Harrelson,2003,Winner,Honorary Maverick Award,
Bill Paxton,2010,Nominee,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Bill Paxton,2012,Nominee,Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie
Bill Paxton,2003,Winner,Filmmaker's Showcase Award,
Bill Paxton,1995,Nominee,ACCA,Best Cast Ensemble
Bill Paxton,1995,Nominee,CableACE,Actor in a Dramatic Series
Bill Paxton,2003,Nominee,CFCA Award,Most Promising Director
Bill Paxton,2018,Nominee,Chlotrudis Award,Best Supporting Actor
Bill Paxton,2001,Winner,Texas Filmmaker Award,
Bill Paxton,2003,Nominee,DVDX Award,Best Audio Commentary (New for DVD)
Bill Paxton,2013,Nominee,Golden Nymph,Outstanding Actor in a Mini-Series
Bill Paxton,2012,Nominee,OFTA Television Award,Best Actor in a Motion Picture or Miniseries
Bill Paxton,2003,Nominee,OFCS Award,Best Breakthrough Filmmaker
Bill Paxton,2009,Nominee,Satellite Award,"Best Actor in a Series, Drama"
Bill Paxton,2013,Nominee,Actor,Outstanding Performance by a Male Actor in a Television Movie or Miniseries
Bill Paxton,2013,Winner,Bronze Wrangler,Western Documentary
Bill Paxton,2006,Winner,WIN Award,Outstanding Lead Actor in a Drama Series
Benedict Cumberbatch,2015,Nominee,Oscar,Best Performance by an Actor in a Leading Role
Benedict Cumberbatch,2019,Nominee,Golden Globe,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television
Benedict Cumberbatch,2018,Nominee,Primetime Emmy,Outstanding Limited Series
Benedict Cumberbatch,2019,Winner,BAFTA TV Award,Best Leading Actor
Benedict Cumberbatch,2015,Nominee,AACTA International Award,Best Lead Actor
Benedict Cumberbatch,2017,Nominee,Saturn Award,Best Actor
Benedict Cumberbatch,2014,Nominee,ACCA,Best Actor in a Leading Role
Benedict Cumberbatch,2013,Winner,Britannia Award,British Artist of the Year
Benedict Cumberbatch,2014,Winner,BTVA People's Choice Voice Acting Award,Breakthrough Voice Actor of the Year
Benedict Cumberbatch,2013,Winner,BFCC Award,Best Ensemble
Benedict Cumberbatch,2014,Winner,Variety Award,
Benedict Cumberbatch,2016,Nominee,Critics Choice Award,Best Actor in an Action Movie
Benedict Cumberbatch,2013,Winner,Broadcasting Press Guild Award,Best Actor
Benedict Cumberbatch,2013,Winner,Capri Ensemble Cast Award,
Benedict Cumberbatch,2015,Nominee,COFCA Award,Actor of the Year
Benedict Cumberbatch,2014,Nominee,CFCA Award,Best Actor
Benedict Cumberbatch,2014,Nominee,Dagger,Best Leading Actor
Benedict Cumberbatch,2016,Nominee,Critics' Choice TV Award,Best Actor in a Movie Made for Television or Limited Series
Benedict Cumberbatch,2014,Nominee,DFWFCA Award,Best Actor
Benedict Cumberbatch,2014,Nominee,DFCS Award,Best Actor
Benedict Cumberbatch,2014,Nominee,DFCC,Best Actor
Benedict Cumberbatch,2017,Nominee,Empire Award,Best Actor
Benedict Cumberbatch,2015,Nominee,Dorian Award,Film Performance of the Year - Actor
Benedict Cumberbatch,2020,Nominee,Gold Derby Award,Ensemble of the Decade
Benedict Cumberbatch,2016,Winner,Golden Schmoes,Favorite Celebrity of the Year
Benedict Cumberbatch,2019,Nominee,HFCS Award,Best Vocal/Motion Capture Performance
Benedict Cumberbatch,2014,Winner,EuroCinema Hawai'i Award,Best Actor
Benedict Cumberbatch,2014,Winner,Hollywood Film Award,Actor of the Year
Benedict Cumberbatch,2015,Nominee,HFCS Award,Best Actor
Benedict Cumberbatch,2012,Winner,IGN Award,Best TV Actor
Benedict Cumberbatch,2014,Nominee,ICP Award,Best Lead Actor
Benedict Cumberbatch,2013,Nominee,Halfway Award,Best Supporting Actor
Benedict Cumberbatch,2015,Nominee,IOFCP Award,Best Actor in a Leading Role
Benedict Cumberbatch,2015,Nominee,IFC Award,Best Actor
Benedict Cumberbatch,2015,Winner,IFTA Award,Best International Actor
Benedict Cumberbatch,2015,Nominee,IOMA,Best Actor (Miglior attore protagonista)
Benedict Cumberbatch,2019,Nominee,Blimp Award,Favorite Male Voice from an Animated Movie
Benedict Cumberbatch,2015,Nominee,ALFS Award,Actor of the Year
Benedict Cumberbatch,2014,Nominee,Golden Nymph,Outstanding Actor in a Television Film
Benedict Cumberbatch,2014,Nominee,MTV Movie Award,Best Villain
Benedict Cumberbatch,2015,Nominee,National Television Award,Outstanding Drama Performance
Benedict Cumberbatch,2013,Winner,NFCS Award,Best Ensemble Cast
Benedict Cumberbatch,2018,Nominee,OFTA Television Award,Best Actor in a Motion Picture or Limited Series
Benedict Cumberbatch,2015,Winner,Ensemble Cast Award,
Benedict Cumberbatch,2014,Nominee,PCC Award,Best Actor
Benedict Cumberbatch,2014,Nominee,PFCS Award,Best Actor in a Leading Role
Benedict Cumberbatch,2015,Winner,Georges Award,Best Foreign Hero of the Year
Benedict Cumberbatch,2014,Nominee,SDFCS Award,Best Ensemble
Benedict Cumberbatch,2014,Nominee,SFFCC Award,Best Actor
Benedict Cumberbatch,2019,Nominee,Satellite Award,Best Actor in a Miniseries & Limited Series or a Motion Picture Made for Television
Benedict Cumberbatch,2018,Nominee,Actor,Outstanding Performance by a Male Actor in a Television Movie or Limited Series
Benedict Cumberbatch,2014,Nominee,Seattle Film Critics Award,Best Ensemble Cast
Benedict Cumberbatch,2016,Winner,Audience Award,Best Foreign Actor (Melhor Ator Estrangeiro)
Benedict Cumberbatch,2014,Nominee,SLFCA Award,Best Actor
Benedict Cumberbatch,2017,Nominee,Teen Choice Award,Choice Movie Actor: Fantasy
Benedict Cumberbatch,2014,Winner,TV Quick Award,Best Actor
Benedict Cumberbatch,2014,Nominee,UFCA Award,Best Actor
Benedict Cumberbatch,2015,Nominee,VFCC Award,Best Actor
Benedict Cumberbatch,2014,Nominee,WAFCA Award,Best Actor
Kevin Costner,1991,Winner,Oscar,Best Picture
Kevin Costner,2013,Winner,Golden Globe,Best Performance by an Actor in a Miniseries or Motion Picture Made for Television
Kevin Costner,2012,Winner,Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie
Kevin Costner,1992,Nominee,BAFTA Film Award,Best Actor
Kevin Costner,2017,Nominee,Movies for Grownups Award,Best Supporting Actor
Kevin Costner,1998,Nominee,Saturn Award,Best Actor
Kevin Costner,2016,Nominee,All Def Movie Award,Most Helpful White Person
Kevin Costner,2015,Nominee,EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest
Kevin Costner,1990,Winner,American Indian Movie Award,Best Film
Kevin Costner,1991,Winner,Golden Reel,Best Foreign Film
Kevin Costner,2016,Nominee,ACCA,Best Cast Ensemble
Kevin Costner,1991,Winner,Silver Berlin Bear,Outstanding Single Achievement
Kevin Costner,2000,Nominee,Blockbuster Entertainment Award,Favorite Actor - Drama/Romance
Kevin Costner,1994,Nominee,Bravo Otto Germany,Best Actor (Schauspieler)
Kevin Costner,2015,Winner,Lifetime Achievement Award,
Kevin Costner,1991,Nominee,CFCA Award,Best Director
Kevin Costner,2012,Winner,CINE Golden Eagle,Broadcast Division: Entertainment - Drama
Kevin Costner,2014,Winner,CinemaCon Award,Cinema Icon Award
Kevin Costner,2012,Nominee,Critics' Choice TV Award,Best Actor in a Movie/Miniseries
Kevin Costner,2013,Winner,Honorary César,
Kevin Costner,1991,Winner,DFWFCA Award,Best Actor
Kevin Costner,1992,Winner,Robert,Best Foreign Film (Årets udenlandske spillefilm)
Kevin Costner,1991,Nominee,David,Best Foreign Actor (Migliore Attore Straniero)
Kevin Costner,1991,Winner,DGA Award,Outstanding Directorial Achievement in Motion Pictures
Kevin Costner,1991,Nominee,Audience Award,Best Actor
Kevin Costner,1991,Winner,Special Distinction Award,
Kevin Costner,2016,Nominee,FFCC Award,Best Ensemble
Kevin Costner,2017,Nominee,GAFCA Award,Best Ensemble
Kevin Costner,2017,Nominee,Gold Derby Award,Ensemble Cast
Kevin Costner,1988,Winner,Golden Apple,Male Star of the Year
Kevin Costner,1998,Winner,Golden Camera,Film - International
Kevin Costner,1992,Winner,Guild Film Award - Gold,Foreign Film (Ausländischer Film)
Kevin Costner,1990,Winner,Man of the Year,
Kevin Costner,2016,Winner,International Silver Ribbon,
Kevin Costner,1991,Winner,Jupiter Award,Best International Actor
Kevin Costner,1992,Winner,Kinema Junpo Award,Best Foreign Language Film
Kevin Costner,2016,Winner,Sierra Award,Best Ensemble
Kevin Costner,1990,Nominee,LAFCA Award,Best Director
Kevin Costner,1992,Winner,Mainichi Film Concours,Best Foreign Language Film
Kevin Costner,2013,Nominee,Golden Nymph,Outstanding Actor in a Mini-Series
Kevin Costner,1993,Nominee,MTV Movie Award,Best Male Performance
Kevin Costner,2016,Winner,NBR Award,Best Ensemble
Kevin Costner,1996,Nominee,NYFCC Award,Best Actor
Kevin Costner,2017,Nominee,OFTA Film Award,Best Ensemble
Kevin Costner,2017,Winner,Ensemble Cast Award,
Kevin Costner,1993,Winner,People's Choice Award,Favorite Motion Picture Actor
Kevin Costner,2013,Nominee,PGA Award,Outstanding Producer of Long-Form Television
Kevin Costner,2016,Nominee,PFCS Award,Best Ensemble Acting
Kevin Costner,2002,Nominee,Razzie Award,Worst Actor
Kevin Costner,2016,Nominee,SDFCS Award,Best Ensemble
Kevin Costner,2005,Winner,SFFCC Award,Best Supporting Actor
Kevin Costner,2012,Nominee,Satellite Award,Best Actor in a Miniseries or a Motion Picture Made for Television
Kevin Costner,2017,Winner,Actor,Outstanding Performance by a Cast in a Motion Picture
Kevin Costner,2001,Nominee,Stinker Award,Worst Actor
Kevin Costner,2003,Winner,Star on the Walk of Fame,Motion Picture
Kevin Costner,2020,Winner,Bronze Wrangler,Fictional Drama
Kevin Costner,1999,Winner,Yoga Award,Worst Foreign Director
Melissa McCarthy,2019,Nominee,Oscar,Best Performance by an Actress in a Leading Role
Melissa McCarthy,2019,Nominee,Golden Globe,Best Performance by an Actress in a Motion Picture - Drama
Melissa McCarthy,2017,Winner,Primetime Emmy,Outstanding Guest Actress in a Comedy Series
Melissa McCarthy,2019,Nominee,BAFTA Film Award,Best Leading Actress
Melissa McCarthy,2019,Nominee,EDA Award,Best Actress
Melissa McCarthy,2014,Winner,American Comedy Award,Best Comedy Actress - Film
Melissa McCarthy,2019,Nominee,AFCA Award,Best Actress
Melissa McCarthy,2011,Winner,ACCA,Best Actress in a Supporting Role
Melissa McCarthy,2018,Winner,BSFC Award,Best Actress
Melissa McCarthy,2019,Nominee,Critics Choice Award,Best Actress
Melissa McCarthy,2019,Nominee,COFCA Award,Best Actress
Melissa McCarthy,2018,Nominee,CFCA Award,Best Actress
Melissa McCarthy,2013,Winner,CinemaCon Award,Female Star of the Year
Melissa McCarthy,2020,Nominee,CinEuphoria,Best Actress - International Competition
Melissa McCarthy,2018,Nominee,DFWFCA Award,Best Actress
Melissa McCarthy,2019,Nominee,DFCS Award,Best Actress
Melissa McCarthy,2018,Nominee,DFCS Award,Best Actress
Melissa McCarthy,2013,Winner,Woman of the Year,
Melissa McCarthy,2018,Winner,FFCC Award,Best Actress
Melissa McCarthy,2019,Nominee,Dorian Award,Film Performance of the Year - Actress
Melissa McCarthy,2017,Winner,Gold Derby TV Award,Comedy Guest Actress
Melissa McCarthy,2011,Winner,Golden Schmoes,Best Supporting Actress of the Year
Melissa McCarthy,2019,Winner,Distinguished Artisan Award,
Melissa McCarthy,2019,Nominee,HFCS Award,Best Actress
Melissa McCarthy,2014,Nominee,IFJA Award,Best Supporting Actress
Melissa McCarthy,2018,Nominee,ICP Award,Best Lead Actress
Melissa McCarthy,2012,Winner,IFC Award,Best Supporting Actress
Melissa McCarthy,2017,Winner,Blimp Award,Favorite Movie Actress
Melissa McCarthy,2011,Winner,Sierra Award,Best Supporting Actress
Melissa McCarthy,2019,Nominee,LEJA Award,Best Performance by an Actress in a Leading Role
Melissa McCarthy,2018,Nominee,Legacy Award,Best Political Comedy Artist Or Group
Melissa McCarthy,2016,Winner,Comedic Genius Award,
Melissa McCarthy,2019,Nominee,NSFC Award,Best Actress
Melissa McCarthy,2018,Winner,NYFCO Award,Best Actress
Melissa McCarthy,2019,Nominee,NCFCA Award,Best Actress
Melissa McCarthy,2018,Nominee,NTFCA Award,Best Actress
Melissa McCarthy,2019,Nominee,OFTA Film Award,Best Actress
Melissa McCarthy,2012,Nominee,OFCS Award,Best Supporting Actress
Melissa McCarthy,2019,Winner,Spotlight Award,Actress
Melissa McCarthy,2018,Winner,People's Choice Award,Favorite Comedy Star
Melissa McCarthy,2018,Winner,PCC Award,Best Actress
Melissa McCarthy,2011,Nominee,PFCS Award,Best Ensemble Acting
Melissa McCarthy,2019,Winner,Razzie Award,Worst Actress
Melissa McCarthy,2018,Nominee,SDFCS Award,Best Actress
Melissa McCarthy,2018,Winner,SFFCC Award,Best Actress
Melissa McCarthy,2019,Winner,Montecito Award,
Melissa McCarthy,2019,Nominee,Satellite Award,"Best Actress in a Motion Picture, Drama"
Melissa McCarthy,2019,Nominee,Actor,Outstanding Performance by a Female Actor in a Leading Role
Melissa McCarthy,2018,Nominee,Teen Choice Award,Choice Summer Movie Star: Female
Melissa McCarthy,2018,Nominee,TFCA Award,Best Actress
Melissa McCarthy,2012,Nominee,TV Guide Award,Favorite Actress
Melissa McCarthy,2018,Nominee,Breakthrough Achievement Award,Performance
Melissa McCarthy,2018,Winner,VFCC Award,Best Actress
Melissa McCarthy,2011,Nominee,VVFP Award,Best Supporting Actress
Melissa McCarthy,2015,Winner,Star on the Walk of Fame,Motion Picture
Melissa McCarthy,2018,Nominee,WAFCA Award,Best Actress
Melissa McCarthy,2018,Nominee,Courage in Acting Award,Please remove category
Melissa McCarthy,2019,Nominee,WIN Award,Outstanding Actress Feature Film
Melissa McCarthy,2016,Winner,Yoga Award,Worst Foreign Actress
Lena Dunham,2015,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Comedy or Musical
Lena Dunham,2014,Nominee,Primetime Emmy,Outstanding Lead Actress in a Comedy Series
Lena Dunham,2013,Winner,BAFTA TV Award,Best International
Lena Dunham,2011,Nominee,EDA Female Focus Award,Outstanding Achievement by a Woman in the Film Industry
Lena Dunham,2014,Nominee,American Comedy Award,Best Comedy Actress - TV
Lena Dunham,2011,Nominee,Heterodox Award,
Lena Dunham,2013,Nominee,Critics' Choice TV Award,Best Actress in a Comedy Series
Lena Dunham,2013,Winner,DGA Award,Outstanding Directorial Achievement in Comedy Series
Lena Dunham,2011,Winner,Independent Spirit Award,Best First Screenplay
Lena Dunham,2013,Nominee,Dorian Award,TV Performance of the Year - Actress
Lena Dunham,2016,Nominee,Gold Derby TV Award,Comedy Episode of the Year
Lena Dunham,2010,Nominee,Gotham Independent Film Award,Best Ensemble Performance
Lena Dunham,2013,Winner,Gracie,Outstanding Director - Entertainment
Lena Dunham,2010,Nominee,ICP Award,Best First Feature
Lena Dunham,2010,Winner,New Generation Award,
Lena Dunham,2014,Nominee,OFTA Television Award,Best Actress in a Comedy Series
Lena Dunham,2010,Winner,Independent Visions Award,
Lena Dunham,2013,Nominee,Satellite Award,"Best Actress in a Series, Comedy or Musical"
Lena Dunham,2010,Winner,SXSW Competition Award,Narrative Feature
Lena Dunham,2013,Nominee,TCA Award,Individual Achievement in Comedy
Lena Dunham,2013,Nominee,TV Guide Award,Favorite Actress
Lena Dunham,2013,Winner,WGA Award (TV),New Series
Zooey Deschanel,2014,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Comedy or Musical
Zooey Deschanel,2012,Nominee,Primetime Emmy,Outstanding Lead Actress in a Comedy Series
Zooey Deschanel,2014,Nominee,American Comedy Award,Best Comedy Actress - TV
Zooey Deschanel,2017,Nominee,Annie,Outstanding Achievement in Voice Acting in an Animated Feature Production
Zooey Deschanel,2013,Winner,ASCAP Award,Top Television Series
Zooey Deschanel,2017,Nominee,BTVA Feature Film Voice Acting Award,Best Female Lead Vocal Performance in a Feature Film
Zooey Deschanel,2004,Nominee,COFCA Award,Best Actress
Zooey Deschanel,2004,Nominee,Chlotrudis Award,Best Actress
Zooey Deschanel,2013,Nominee,Critics' Choice TV Award,Best Actress in a Comedy Series
